"","customer_id","first_date","last_date","recency","latency","basket_count","annual_spend","ave_basket","ave_unit_price","ave_disc_pct"
"6051",2200001000074292,"2017-03-27","2017-03-27","360","0","1","677000",677000,169250,32
"6052",20876918,"2016-12-07","2016-12-07","250","0","1","248000",248000,124000,0
"6053",18706908,"2016-07-06","2016-07-06","96","0","1","488000",488000,244000,20
"6054",18800736,"2016-09-28","2017-01-02","276","96","2","1026000",513000,205200,0
"6055",18258813,"2016-06-09","2016-06-09","69","0","1","269000",269000,269000,0
"6056",18373111,"2016-08-15","2016-08-15","136","0","1","358000",358000,179000,0
"6057",18376337,"2016-06-03","2017-02-19","324","87","4","6688000",1672000,202666,8
"6058",20823314,"2016-06-01","2016-06-01","61","0","1","129000",129000,129000,0
"6059",21194475,"2016-10-20","2017-01-05","279","77","2","688000",344000,172000,13
"6060",18641392,"2016-10-13","2016-10-13","195","0","1","49000",49000,49000,0
"6061",19187172,"2016-07-07","2016-07-07","97","0","1","89000",89000,89000,20
"6062",18598139,"2016-12-16","2016-12-16","259","0","1","706000",706000,176500,12
"6063",18260688,"2016-10-03","2016-10-03","185","0","1","299000",299000,149500,0
"6064",18248889,"2016-04-04","2016-11-07","220","217","2","1177000",588500,392333,14
"6065",18741538,"2016-05-15","2016-10-03","185","141","2","258000",129000,129000,10
"6066",19119700,"2016-07-13","2016-07-13","103","0","1","269000",269000,269000,0
"6067",19703101,"2016-06-09","2017-03-29","362","97","4","646000",161500,161500,5
"6068",18644611,"2016-06-30","2016-06-30","90","0","1","269000",269000,269000,0
"6069",19536664,"2016-06-08","2017-02-21","326","86","4","975000",243750,195000,4
"6070",19177159,"2016-12-13","2016-12-13","256","0","1","259000",259000,259000,0
"6071",18725136,"2016-06-01","2017-01-18","292","231","2","1287000",643500,183857,0
"6072",19483868,"2016-12-26","2016-12-26","269","0","1","339000",339000,339000,0
"6073",18347031,"2016-08-26","2017-02-03","308","53","4","2391000",597750,217363,20
"6074",18630403,"2017-03-18","2017-03-18","351","0","1","348000",348000,174000,13
"6075",18792340,"2016-05-29","2017-03-28","361","75","5","2767000",553400,212846,24
"6076",19512899,"2016-11-23","2016-11-23","236","0","1","408000",408000,204000,0
"6077",18601102,"2017-02-07","2017-02-07","312","0","1","329000",329000,329000,0
"6078",18601267,"2016-05-05","2017-03-07","340","102","4","2208000",552000,184000,0
"6079",21022344,"2016-06-12","2016-06-12","72","0","1","199000",199000,66333,0
"6080",21295523,"2016-12-31","2017-02-28","333","29","3","1611000",537000,179000,12
"6081",21201700,"2016-10-25","2016-10-25","207","0","1","616000",616000,123200,8
"6082",19534178,"2017-03-15","2017-03-15","348","0","1","198000",198000,99000,0
"6083",19237141,"2016-04-18","2017-01-03","277","130","3","1226000",408666,306500,0
"6084",19131320,"2016-06-28","2016-06-28","88","0","1","578000",578000,115600,43
"6085",18266060,"2016-05-31","2016-05-31","60","0","1","1985000",1985000,397000,24
"6086",18376363,"2016-04-07","2017-03-18","351","28","13","12770000",982307,232181,14
"6087",20828947,"2016-04-01","2017-03-19","352","50","8","4366000",545750,174640,25
"6088",2200001000010306,"2017-01-22","2017-01-22","296","0","1","328000",328000,109333,15
"6089",18298569,"2016-12-08","2017-02-16","321","70","2","208000",104000,104000,0
"6090",18350332,"2016-09-05","2016-09-05","157","0","1","269000",269000,269000,0
"6091",18694864,"2017-01-03","2017-01-03","277","0","1","218000",218000,109000,0
"6092",21140703,"2016-09-08","2017-02-15","320","160","2","717000",358500,179250,6
"6093",2200001000013375,"2017-01-24","2017-01-24","298","0","1","706000",706000,141200,28
"6094",19153561,"2016-05-04","2016-05-04","33","0","1","179000",179000,179000,0
"6095",19296328,"2017-02-22","2017-02-22","327","0","1","708000",708000,354000,0
"6096",18541490,"2016-12-19","2016-12-19","262","0","1","199000",199000,199000,50
"6097",18362008,"2016-04-21","2016-12-29","272","252","2","148000",74000,74000,33
"6098",19390833,"2016-04-28","2016-10-18","200","173","2","728000",364000,242666,6
"6099",19613013,"2016-05-26","2016-05-26","55","0","1","258000",258000,129000,0
"6100",18650097,"2016-05-06","2017-02-11","316","281","2","5109000",2554500,243285,16
"6101",18731921,"2017-01-22","2017-01-22","296","0","1","1425000",1425000,285000,19
"6102",19535598,"2016-04-02","2016-07-18","108","53","3","1285000",428333,257000,0
"6103",20963364,"2016-05-11","2016-08-25","146","106","2","775000",387500,86111,52
"6104",19119174,"2016-06-04","2017-03-18","351","143","3","1505000",501666,250833,0
"6105",18661048,"2017-03-30","2017-03-30","363","0","1","309000",309000,309000,0
"6106",19602705,"2016-07-18","2016-07-18","108","0","1","209000",209000,209000,0
"6107",19203832,"2016-11-29","2016-11-29","242","0","1","179000",179000,179000,20
"6108",20957133,"2016-05-05","2016-07-29","119","85","2","3210000",1605000,229285,0
"6109",19085661,"2016-04-19","2017-02-06","311","73","5","1294000",258800,215666,18
"6110",21000313,"2016-05-21","2017-02-26","331","23","13","13446000",1034307,235894,12
"6111",18769424,"2016-10-25","2016-10-25","207","0","1","199000",199000,199000,0
"6112",18260747,"2016-07-18","2016-12-03","246","69","3","2607000",869000,173800,9
"6113",21253239,"2016-11-29","2017-03-30","363","121","2","607000",303500,202333,16
"6114",19152309,"2016-08-11","2016-08-11","132","0","1","139000",139000,139000,0
"6115",18250843,"2016-12-20","2016-12-20","263","0","1","169000",169000,169000,0
"6116",18587200,"2016-11-17","2016-11-17","230","0","1","59000",59000,59000,0
"6117",20876961,"2016-06-13","2016-06-13","73","0","1","209000",209000,209000,23
"6118",19536136,"2016-05-10","2016-05-10","39","0","1","199000",199000,199000,0
"6119",20848056,"2016-09-03","2017-02-26","331","88","3","727000",242333,103857,0
"6120",19091560,"2016-08-01","2017-01-29","303","181","2","2868000",1434000,204857,12
"6121",21149152,"2016-09-15","2016-11-15","228","61","2","1074000",537000,153428,15
"6122",18665010,"2016-06-02","2017-03-24","357","147","3","837000",279000,279000,0
"6123",19763715,"2016-09-12","2016-11-20","233","69","2","507000",253500,84500,9
"6124",20845944,"2016-05-18","2016-05-18","47","0","1","448000",448000,224000,27
"6125",21290076,"2016-12-27","2016-12-27","270","0","1","378000",378000,189000,0
"6126",18268359,"2016-05-01","2016-12-19","262","116","3","7135000",2378333,285400,14
"6127",19160031,"2016-08-03","2016-08-03","124","0","1","768000",768000,256000,0
"6128",18472068,"2016-08-15","2016-08-15","136","0","1","119000",119000,119000,0
"6129",20957222,"2016-05-06","2017-01-24","298","87","4","1084000",271000,180666,15
"6130",18353294,"2017-02-13","2017-02-13","318","0","1","894000",894000,149000,0
"6131",19383146,"2016-06-20","2016-06-20","80","0","1","828000",828000,414000,0
"6132",18663369,"2016-08-10","2016-10-27","209","26","4","826000",206500,206500,14
"6133",21212101,"2016-11-01","2016-12-15","258","44","2","1155000",577500,165000,26
"6134",18383320,"2016-06-01","2016-12-24","267","103","3","576000",192000,144000,0
"6135",18252140,"2016-04-24","2017-03-22","355","166","3","5843000",1947666,343705,15
"6136",20916442,"2016-04-29","2017-03-25","358","36","10","5420000",542000,164242,27
"6137",19376099,"2016-10-06","2016-10-06","188","0","1","179000",179000,179000,0
"6138",19705745,"2016-05-29","2017-01-17","291","46","6","2387000",397833,170500,8
"6139",19187222,"2016-04-13","2017-02-25","330","53","7","9358000",1336857,203434,14
"6140",19295487,"2016-04-06","2017-03-24","357","25","15","6778000",451866,193657,31
"6141",19535862,"2016-04-07","2016-05-07","36","30","2","1590000",795000,159000,38
"6142",18786860,"2017-03-09","2017-03-09","342","0","1","507000",507000,169000,0
"6143",21219161,"2016-11-05","2016-11-05","218","0","1","1376000",1376000,275200,8
"6144",18262840,"2016-06-14","2016-06-14","74","0","1","549000",549000,549000,0
"6145",21130243,"2016-09-01","2016-09-01","153","0","1","448000",448000,149333,37
"6146",20810977,"2016-12-31","2017-02-11","316","42","2","1755000",877500,351000,25
"6147",18529489,"2017-02-21","2017-02-21","326","0","1","449000",449000,449000,0
"6148",18250937,"2016-06-01","2016-06-01","61","0","1","429000",429000,214500,0
"6149",19191000,"2016-08-24","2016-08-24","145","0","1","1074000",1074000,179000,51
"6150",20828528,"2016-05-02","2017-03-19","352","64","6","3528000",588000,207529,2
"6151",19571328,"2016-08-10","2016-08-10","131","0","1","408000",408000,204000,0
"6152",18580946,"2016-04-08","2017-02-20","325","53","7","2450000",350000,204166,14
"6153",19120979,"2016-08-11","2016-11-17","230","49","3","1154000",384666,192333,3
"6154",18483185,"2016-11-02","2016-11-02","215","0","1","649000",649000,649000,20
"6155",18260665,"2016-12-19","2016-12-19","262","0","1","139000",139000,139000,35
"6156",2200001000028866,"2017-02-09","2017-02-09","314","0","1","518000",518000,129500,9
"6157",19463626,"2016-11-07","2016-11-07","220","0","1","579000",579000,579000,20
"6158",19267364,"2017-03-09","2017-03-09","342","0","1","298000",298000,149000,0
"6159",18384144,"2016-05-24","2016-11-16","229","176","2","458000",229000,229000,0
"6160",18183491,"2016-05-04","2017-01-14","288","255","2","598000",299000,299000,0
"6161",20861626,"2016-12-12","2017-01-22","296","41","2","1974000",987000,329000,18
"6162",20879153,"2016-05-11","2016-12-09","252","53","5","5158000",1031600,161187,11
"6163",18251729,"2016-04-01","2017-03-25","358","89","5","3064000",612800,191500,18
"6164",18781595,"2016-12-08","2017-01-19","293","21","3","865000",288333,173000,8
"6165",18510111,"2016-04-25","2016-08-03","124","100","2","1156000",578000,289000,8
"6166",21097718,"2016-08-09","2016-12-15","258","128","2","1453000",726500,181625,10
"6167",19536747,"2016-06-26","2016-06-26","86","0","1","269000",269000,269000,20
"6168",20878337,"2016-11-29","2016-11-29","242","0","1","748000",748000,249333,11
"6169",18528392,"2016-06-30","2016-06-30","90","0","1","597000",597000,199000,5
"6170",2200001000002133,"2017-01-12","2017-03-02","335","49","2","627000",313500,156750,12
"6171",18379086,"2016-04-18","2016-08-25","146","43","4","2471000",617750,274555,39
"6172",18503599,"2016-04-03","2017-03-26","359","32","12","12099000",1008250,219981,25
"6173",18614307,"2016-10-31","2016-12-07","250","37","2","507000",253500,169000,28
"6174",19118781,"2017-01-10","2017-01-10","284","0","1","388000",388000,194000,10
"6175",18341651,"2016-04-06","2017-02-26","331","65","6","2745000",457500,183000,6
"6176",18628175,"2016-05-17","2017-03-18","351","61","6","2158000",359666,134875,5
"6177",18642824,"2017-01-19","2017-01-19","293","0","1","149000",149000,149000,20
"6178",20829038,"2016-04-02","2017-02-17","322","53","7","2148000",306857,179000,13
"6179",18298516,"2016-04-19","2017-03-13","346","65","6","1113000",185500,159000,0
"6180",19129625,"2016-11-08","2016-11-08","221","0","1","874000",874000,145666,3
"6181",19536125,"2016-06-11","2016-10-29","211","140","2","1036000",518000,148000,21
"6182",20815444,"2016-04-23","2016-12-04","247","225","2","308000",154000,154000,16
"6183",18704347,"2016-04-22","2016-07-12","102","81","2","547000",273500,182333,18
"6184",19564511,"2016-10-18","2017-03-30","363","163","2","557000",278500,185666,0
"6185",19130439,"2016-06-06","2016-06-06","66","0","1","228000",228000,114000,0
"6186",19599234,"2016-06-20","2016-12-17","260","60","4","4286000",1071500,204095,12
"6187",19465759,"2016-06-15","2017-01-11","285","210","2","447000",223500,149000,0
"6188",19117652,"2016-11-28","2016-11-28","241","0","1","918000",918000,459000,0
"6189",18627828,"2017-01-10","2017-01-10","284","0","1","935000",935000,187000,8
"6190",18529170,"2016-05-02","2016-12-27","270","59","5","1333000",266600,190428,13
"6191",18542715,"2016-05-30","2016-12-05","248","47","5","7084000",1416800,272461,16
"6192",20841149,"2016-04-17","2017-02-19","324","51","7","5411000",773000,186586,40
"6193",18694956,"2016-04-08","2017-02-09","314","25","13","19025000",1463461,223823,13
"6194",19534353,"2016-04-09","2016-12-05","248","240","2","2221000",1110500,246777,42
"6195",19560849,"2016-08-18","2016-08-18","139","0","1","179000",179000,179000,0
"6196",18380337,"2016-08-07","2017-03-02","335","51","5","4991000",998200,172103,9
"6197",18617078,"2016-04-06","2017-01-20","294","144","3","706000",235333,176500,10
"6198",20883827,"2016-04-04","2017-03-23","356","117","4","3509000",877250,233933,3
"6199",18249742,"2016-04-02","2017-01-26","300","59","6","3372000",562000,168600,15
"6200",18262338,"2016-09-13","2016-09-13","165","0","1","488000",488000,244000,0
"6201",18242367,"2016-04-22","2017-02-23","328","102","4","2502000",625500,312750,11
"6202",18520899,"2016-04-22","2016-04-24","23","2","2","938000",469000,78166,33
"6203",2200001000001507,"2017-01-11","2017-03-02","335","25","3","2646000",882000,165375,6
"6204",20821190,"2016-07-18","2016-07-18","108","0","1","647000",647000,92428,0
"6205",19451031,"2016-11-28","2017-01-11","285","44","2","977000",488500,325666,14
"6206",21185240,"2016-10-13","2016-12-08","251","28","3","1763000",587666,220375,9
"6207",19191984,"2016-04-02","2017-01-23","297","59","6","3847000",641166,295923,13
"6208",18511121,"2016-07-23","2017-02-23","328","71","4","1513000",378250,216142,19
"6209",20832632,"2016-06-06","2017-03-17","350","71","5","3188000",637600,265666,4
"6210",18355498,"2016-11-15","2016-11-15","228","0","1","129000",129000,129000,0
"6211",18588588,"2016-08-17","2016-08-17","138","0","1","488000",488000,244000,50
"6212",18545312,"2016-12-16","2016-12-16","259","0","1","189000",189000,189000,0
"6213",19487608,"2016-04-10","2016-08-22","143","67","3","1655000",551666,331000,30
"6214",18309715,"2016-08-29","2017-02-14","319","84","3","836000",278666,209000,38
"6215",18650012,"2017-03-06","2017-03-06","339","0","1","237000",237000,79000,0
"6216",20984937,"2016-06-07","2016-06-07","67","0","1","279000",279000,279000,0
"6217",20948261,"2016-04-20","2017-02-18","323","50","7","3896000",556571,278285,7
"6218",18745292,"2016-07-05","2016-11-23","236","141","2","358000",179000,179000,34
"6219",18255873,"2016-04-04","2017-01-31","305","43","8","7953000",994125,209289,4
"6220",18249641,"2016-09-26","2016-09-26","178","0","1","419000",419000,419000,0
"6221",18586988,"2016-04-29","2017-01-11","285","51","6","2847000",474500,203357,36
"6222",18492917,"2016-04-29","2017-03-05","338","103","4","1463000",365750,209000,3
"6223",18590663,"2016-04-09","2017-01-26","300","41","8","4653000",581625,150096,44
"6224",2200001000060212,"2017-03-16","2017-03-16","349","0","1","567000",567000,141750,8
"6225",20815455,"2016-04-03","2016-05-04","33","31","2","615000",307500,76875,0
"6226",20818996,"2016-12-27","2016-12-27","270","0","1","3489000",3489000,317181,28
"6227",18728459,"2016-05-01","2017-01-04","278","248","2","2363900",1181950,337700,28
"6228",18568546,"2016-08-11","2016-08-11","132","0","1","2450000",2450000,245000,3
"6229",18382576,"2016-05-05","2016-11-13","226","96","3","3013000",1004333,177235,4
"6230",20909083,"2016-04-03","2017-03-05","338","42","9","3682000",409111,184100,7
"6231",20828562,"2016-07-07","2017-01-03","277","36","6","4815000",802500,178333,4
"6232",19290675,"2016-04-13","2016-11-25","238","113","3","1104000",368000,184000,4
"6233",18354951,"2016-04-01","2016-06-29","89","89","2","388000",194000,194000,0
"6234",18462254,"2016-04-30","2017-01-07","281","84","4","3858000",964500,133034,18
"6235",20883341,"2016-04-30","2016-11-02","215","62","4","2818000",704500,216769,33
"6236",19583740,"2016-04-10","2017-03-12","345","48","8","2979000",372375,229153,13
"6237",18545175,"2016-04-05","2016-12-14","257","126","3","1745000",581666,349000,20
"6238",21028701,"2016-06-19","2016-12-23","266","187","2","1425000",712500,237500,25
"6239",18537300,"2017-01-08","2017-01-08","282","0","1","727000",727000,181750,10
"6240",19045387,"2016-07-14","2016-07-14","104","0","1","826000",826000,165200,6
"6241",21236103,"2016-11-16","2016-11-16","229","0","1","349000",349000,174500,14
"6242",19534982,"2016-05-07","2017-01-02","276","120","3","3486000",1162000,145250,6
"6243",2200001000054017,"2017-03-08","2017-03-08","341","0","1","648000",648000,216000,7
"6244",19121388,"2016-06-26","2016-06-26","86","0","1","269000",269000,269000,0
"6245",18732384,"2016-09-03","2016-09-03","155","0","1","209000",209000,209000,0
"6246",21246133,"2016-11-24","2016-11-24","237","0","1","319000",319000,159500,15
"6247",19123680,"2016-06-26","2016-08-10","131","45","2","348000",174000,174000,12
"6248",18593204,"2016-05-09","2016-05-09","38","0","1","199000",199000,199000,0
"6249",18709651,"2016-05-11","2016-09-26","178","138","2","548000",274000,274000,0
"6250",21145586,"2016-09-12","2016-09-12","164","0","1","368000",368000,122666,13
"6251",19630323,"2016-11-18","2016-11-18","231","0","1","209000",209000,209000,0
"6252",18736869,"2016-07-10","2017-03-08","341","48","6","1929000",321500,160750,4
"6253",18376464,"2016-11-27","2016-11-27","240","0","1","1352000",1352000,169000,26
"6254",20846620,"2016-06-16","2016-08-06","127","25","3","2290000",763333,176153,5
"6255",18790515,"2016-05-03","2016-11-04","217","61","4","1125000",281250,225000,20
"6256",18649185,"2016-04-27","2016-09-08","160","67","3","846000",282000,211500,0
"6257",18658498,"2016-04-30","2016-06-11","71","42","2","457000",228500,152333,10
"6258",19713293,"2016-11-17","2016-11-17","230","0","1","238000",238000,119000,13
"6259",18366305,"2016-12-01","2017-03-31","364","120","2","407000",203500,135666,0
"6260",18648600,"2016-09-07","2016-09-07","159","0","1","79000",79000,79000,0
"6261",19052712,"2016-06-26","2016-06-26","86","0","1","549000",549000,183000,0
"6262",18742297,"2016-04-12","2016-12-12","255","122","3","1146000",382000,286500,18
"6263",21261200,"2016-12-04","2016-12-04","247","0","1","648000",648000,324000,5
"6264",21227592,"2016-11-10","2016-11-10","223","0","1","439000",439000,219500,11
"6265",18312550,"2016-07-02","2016-12-08","251","159","2","467000",233500,155666,9
"6266",19427630,"2016-06-18","2016-06-18","78","0","1","179000",179000,179000,20
"6267",18525997,"2016-04-29","2016-09-15","167","139","2","1274000",637000,212333,4
"6268",19712750,"2016-08-31","2016-12-03","246","94","2","1267000",633500,422333,5
"6269",2200001000056143,"2017-03-11","2017-03-11","344","0","1","728000",728000,182000,6
"6270",19473384,"2016-05-07","2016-08-21","142","106","2","985000",492500,164166,29
"6271",19485895,"2016-04-06","2016-12-20","263","51","6","2216000",369333,158285,12
"6272",18781565,"2016-11-11","2017-02-20","325","50","3","426000",142000,106500,0
"6273",21172574,"2016-10-04","2017-01-02","276","90","2","457000",228500,114250,10
"6274",18569243,"2017-02-15","2017-02-15","320","0","1","1015000",1015000,203000,10
"6275",19559588,"2016-04-09","2017-02-26","331","20","17","12892500",758382,195340,10
"6276",19285660,"2016-04-23","2017-03-10","343","40","9","6443000",715888,230107,6
"6277",21241537,"2016-11-20","2017-01-15","289","56","2","548000",274000,137000,9
"6278",19491297,"2016-04-24","2016-11-13","226","33","7","2033000",290428,112944,22
"6279",18341632,"2016-05-14","2016-09-24","176","66","3","1465000",488333,293000,14
"6280",18800725,"2016-04-03","2016-09-24","176","58","4","1530000",382500,153000,5
"6281",18479618,"2016-10-30","2016-11-27","240","28","2","1105000",552500,221000,39
"6282",21007193,"2016-05-28","2017-01-28","302","245","2","796000",398000,159200,29
"6283",19169840,"2016-08-21","2016-12-30","273","65","3","3093000",1031000,237923,31
"6284",19601956,"2017-03-28","2017-03-28","361","0","1","408000",408000,204000,34
"6285",21187164,"2016-10-14","2016-10-14","196","0","1","578000",578000,96333,8
"6286",18646653,"2016-10-11","2016-10-11","193","0","1","199000",199000,199000,0
"6287",18764957,"2016-12-14","2016-12-14","257","0","1","89000",89000,89000,0
"6288",19254581,"2016-12-11","2016-12-11","254","0","1","229000",229000,229000,20
"6289",18615196,"2016-09-20","2016-09-20","172","0","1","229000",229000,229000,0
"6290",21074486,"2016-09-05","2017-01-22","296","69","3","1213000",404333,151625,0
"6291",18381661,"2016-05-29","2016-05-29","58","0","1","508000",508000,169333,0
"6292",18350968,"2016-04-06","2016-08-11","132","25","6","1702000",283666,94555,2
"6293",19108209,"2016-08-02","2017-03-28","361","47","6","3220000",536666,268333,19
"6294",21065171,"2016-07-16","2016-07-16","106","0","1","556000",556000,111200,26
"6295",19243852,"2016-06-11","2017-01-27","301","115","3","845000",281666,120714,18
"6296",18355533,"2016-06-07","2017-02-18","323","85","4","1422000",355500,177750,9
"6297",18268336,"2016-04-20","2016-09-06","158","46","4","1244000",311000,177714,4
"6298",21096577,"2016-08-08","2016-08-08","129","0","1","418000",418000,139333,19
"6299",18575669,"2016-07-25","2016-07-25","115","0","1","189000",189000,189000,0
"6300",18361206,"2016-04-08","2016-09-24","176","56","4","1093000",273250,156142,8
"6301",21242704,"2016-11-21","2016-11-21","234","0","1","577000",577000,115400,8
"6302",19101022,"2016-04-16","2016-08-15","136","60","3","706000",235333,176500,0
"6303",18265079,"2016-08-28","2016-08-28","149","0","1","836000",836000,209000,50
"6304",18346214,"2016-04-08","2016-08-26","147","140","2","1523000",761500,152300,34
"6305",21157150,"2016-09-23","2017-02-28","333","39","5","1252000",250400,139111,10
"6306",19307380,"2016-05-01","2017-03-12","345","63","6","3103000",517166,172388,24
"6307",18614626,"2016-04-21","2016-07-06","96","38","3","1162000",387333,145250,12
"6308",18852939,"2016-08-30","2016-10-01","183","16","3","2886000",962000,192400,25
"6309",18572232,"2016-05-10","2016-05-10","39","0","1","1084000",1084000,180666,50
"6310",20832634,"2016-09-28","2017-01-07","281","50","3","1742000",580666,193555,24
"6311",19087966,"2016-04-30","2016-12-23","266","79","4","4642000",1160500,165785,48
"6312",19156776,"2017-01-18","2017-01-18","292","0","1","358000",358000,179000,0
"6313",19564518,"2016-04-11","2016-12-22","265","255","2","307000",153500,102333,20
"6314",19115137,"2016-06-22","2016-06-22","82","0","1","368000",368000,184000,40
"6315",21090998,"2016-08-04","2017-02-23","328","101","3","496000",165333,99200,5
"6316",18356243,"2016-06-30","2017-03-25","358","89","4","2232000",558000,279000,25
"6317",18247060,"2016-06-01","2016-09-03","155","94","2","1007000",503500,201400,39
"6318",18728512,"2017-03-08","2017-03-08","341","0","1","229000",229000,229000,20
"6319",18341568,"2016-05-01","2017-03-28","361","41","9","6587000",731888,253346,24
"6320",20828543,"2016-11-11","2016-12-30","273","49","2","1047000",523500,130875,0
"6321",19116452,"2016-06-27","2016-06-27","87","0","1","199000",199000,199000,10
"6322",20822291,"2016-11-09","2016-11-09","222","0","1","99000",99000,99000,0
"6323",19146171,"2016-07-18","2016-07-18","108","0","1","79000",79000,79000,0
"6324",21293494,"2016-12-30","2017-01-12","286","13","2","1202000",601000,150250,19
"6325",19376912,"2016-05-22","2017-03-11","344","97","4","1989000",497250,132600,3
"6326",19621558,"2017-01-10","2017-01-10","284","0","1","549000",549000,549000,0
"6327",18795337,"2016-10-06","2016-10-06","188","0","1","49000",49000,49000,0
"6328",21022948,"2016-06-13","2016-07-02","92","9","3","1962000",654000,163500,7
"6329",21106875,"2016-08-16","2017-02-28","333","196","2","786000",393000,157200,14
"6330",18250901,"2016-04-03","2016-07-07","97","95","2","708000",354000,354000,41
"6331",19584923,"2016-08-30","2016-08-30","151","0","1","459000",459000,459000,35
"6332",19767644,"2016-09-29","2016-09-29","181","0","1","278000",278000,92666,17
"6333",19492432,"2016-12-12","2016-12-12","255","0","1","149000",149000,149000,15
"6334",20831765,"2016-11-15","2016-11-15","228","0","1","299000",299000,299000,20
"6335",18781561,"2017-02-01","2017-02-06","311","5","2","1214000",607000,202333,10
"6336",19583716,"2016-06-23","2016-06-23","83","0","1","289000",289000,289000,20
"6337",19123661,"2016-04-10","2016-12-31","274","44","7","7276000",1039428,303166,14
"6338",18247626,"2016-06-20","2016-12-16","259","29","7","4343000",620428,155107,17
"6339",20862917,"2016-05-14","2016-07-02","92","49","2","1534000",767000,170444,18
"6340",18342302,"2017-02-22","2017-02-22","327","0","1","1078000",1078000,539000,10
"6341",19190315,"2016-08-17","2016-08-17","138","0","1","248000",248000,124000,25
"6342",21217804,"2016-11-04","2016-11-05","218","1","2","2665000",1332500,444166,47
"6343",19118887,"2016-08-14","2016-12-25","268","44","4","2691000",672750,269100,11
"6344",19513330,"2016-12-28","2016-12-28","271","0","1","597000",597000,199000,29
"6345",18707607,"2016-09-01","2016-09-01","153","0","1","587000",587000,117400,32
"6346",19339471,"2016-06-09","2016-09-22","174","52","3","656000",218666,164000,6
"6347",21053360,"2016-07-08","2016-12-26","269","171","2","947000",473500,315666,42
"6348",18575714,"2016-05-05","2017-02-25","330","148","3","2523000",841000,360428,14
"6349",21017803,"2016-09-09","2016-09-09","161","0","1","259000",259000,259000,0
"6350",18366206,"2016-06-03","2017-01-12","286","111","3","1053000",351000,150428,7
"6351",20845450,"2016-09-21","2016-09-21","173","0","1","289000",289000,289000,50
"6352",20901839,"2016-04-14","2017-03-25","358","43","9","4824000",536000,185538,12
"6353",21276592,"2016-12-18","2017-02-12","317","28","3","3805000",1268333,146346,13
"6354",18259452,"2016-11-14","2016-11-14","227","0","1","708000",708000,354000,0
"6355",19535368,"2016-05-24","2017-03-29","362","309","2","387000",193500,129000,0
"6356",18720200,"2016-04-05","2016-09-25","177","173","2","507000",253500,169000,14
"6357",18377481,"2016-08-17","2016-12-26","269","131","2","2755000",1377500,306111,19
"6358",19117310,"2016-06-30","2016-06-30","90","0","1","199000",199000,199000,20
"6359",19566722,"2016-04-14","2017-01-30","304","145","3","917000",305666,229250,3
"6360",19513701,"2016-05-03","2016-05-03","32","0","1","3135000",3135000,136304,50
"6361",20812247,"2016-08-03","2016-12-08","251","42","4","746000",186500,186500,12
"6362",19480006,"2016-05-05","2016-05-05","34","0","1","209000",209000,209000,0
"6363",19655839,"2016-05-28","2016-12-26","269","70","4","1810000",452500,181000,1
"6364",19376189,"2016-04-17","2017-03-24","357","34","11","9432000",857454,241846,27
"6365",21106998,"2016-08-16","2017-03-25","358","221","2","698000",349000,349000,24
"6366",18576994,"2016-12-22","2016-12-22","265","0","1","239000",239000,239000,35
"6367",20883756,"2016-04-09","2016-08-27","148","140","2","1794000",897000,256285,42
"6368",20826267,"2016-05-05","2016-05-05","34","0","1","298000",298000,149000,0
"6369",21031781,"2016-06-22","2017-03-29","362","35","9","12845000",1427222,221465,20
"6370",19628906,"2016-04-12","2016-12-22","265","254","2","697000",348500,232333,0
"6371",19144476,"2016-08-22","2016-08-22","143","0","1","259000",259000,259000,50
"6372",19609203,"2016-10-12","2016-10-12","194","0","1","549000",549000,549000,0
"6373",19513228,"2017-01-30","2017-01-30","304","0","1","259000",259000,259000,0
"6374",18244798,"2016-08-08","2016-08-08","129","0","1","335000",335000,67000,0
"6375",18627408,"2016-07-04","2016-07-04","94","0","1","209000",209000,209000,50
"6376",18609179,"2016-05-08","2016-12-28","271","117","3","1433000",477666,204714,38
"6377",2200001000006021,"2017-01-17","2017-03-15","348","57","2","1871000",935500,187100,7
"6378",18496737,"2016-09-28","2017-03-10","343","40","5","3221000",644200,161050,10
"6379",20908524,"2016-12-07","2016-12-07","250","0","1","149000",149000,149000,0
"6380",19133438,"2016-04-01","2017-01-14","288","72","5","2051000",410200,227888,0
"6381",20889264,"2016-09-06","2016-09-22","174","16","2","906000",453000,226500,8
"6382",18351825,"2016-05-05","2017-01-16","290","128","3","1872000",624000,234000,28
"6383",18676516,"2016-06-22","2016-06-22","82","0","1","697000",697000,232333,18
"6384",18347025,"2016-08-31","2017-03-27","360","208","2","2507000",1253500,192846,29
"6385",18259530,"2016-08-28","2016-12-03","246","48","3","1195000",398333,239000,27
"6386",20877201,"2017-01-02","2017-01-02","276","0","1","1257000",1257000,419000,33
"6387",20862793,"2016-05-15","2017-03-04","337","58","6","3008000",501333,176941,8
"6388",19678573,"2016-09-01","2016-09-01","153","0","1","1137000",1137000,379000,31
"6389",19609093,"2016-04-09","2017-03-19","352","68","6","4371000",728500,190043,4
"6390",18260762,"2016-04-28","2017-02-02","307","70","5","1449000",289800,131727,14
"6391",18671665,"2017-01-03","2017-01-03","277","0","1","169000",169000,169000,0
"6392",18383404,"2016-07-21","2016-12-20","263","152","2","468000",234000,234000,0
"6393",18361152,"2016-08-04","2017-02-13","318","193","2","1145000",572500,229000,0
